ability_id,en,icon
3512699132575744,Reestablish Range,forcecharge
2985848379277568,Air Tight Seal,creepingterror
2985848379277574,Short of Breath,suffocate
3569379815981320,Tech Shell,abl_tr_vg_grenadiership
3569379815981056,Anti-Personnel Detonator,abl_tr_vg_grenadiership
3403826006589440,Anodyne Medpac,advanced_heavy_duty_medpac
3228200498888704,Force Field,portablecover
1261122657189888,Gore,abl_sw_ma_gore
2513891602989056,Final Hurl Target,forcequake
3501055476236288,Walkhar Trickster,mtx.speeder.walkhar.trickster
2266406997458944,Alert,sonicgrenade
3039239117733888,Launch Probe,probedroid
2523920351625216,XS Freighter Flyby,orbitalbombardment
3281904769957888,EMP Stun Charge,telekineticblast
2816317430169600,Full Auto,fullAuto
3339371432378368,Orbital Strike,orbitalbombardment
2839368519647491,Slowed (Physical),movementslowed
2839368519647232,Vile Spit,moss
2786772350140675,Burning,burned
2786772350140416,Fire Bomb,remotedetonationmine
2040143825338368,TUS 64775 Munged,ambush
3142189483819008,Plasma Probe,plasmaprobe
2812486319341568,Repairing,sonicprobe
2044155324792832,Force Storm,forceStorm
2496836287856640,Extreme Taunt,taunt
1780251059290112,Overwhelming Swipe,smash
810941365092352,Slicing,securityspike
979703515054080,Free Captive,energydrain
2767951803449601,Interrupting Shock,chargedplating
2767951803449344,Interrupting Shock,ring01
2506615928389632,Rocket Shield,firebomb
3590506760110080,Personal Threat,abl_bh_me_thrill_hunt
3194304616988950,Thrown,thrown
3194304616988672,Prototype Two-Way Ray Shield,absorbtionfield
1994561337425920,Air Lift,stimpack
3023996278800644,Deafened (Physical),deafened
3023996278800649,Accuracy Reduced (Physical),accuracyreduced
3023996278800384,Deafening Roar,forcestream
3740104765997056,Battle Absorb Adrenal,lesserorangeadrenal
812728071487744,Trauma (Physical),trauma
812728071487488,Double Strike,cleave
2448801373618433,Poisoned (Tech),toxicdart
2448801373618440,Bleeding (Tech),bloomingshot
2448801373618176,Corrosive Dart,toxicdart
2785458090147840,Plasma Burst,explosiveFuel
3036224050692096,Lunar Wriggler,pet.greelarva.greelarva.a01_v03
2876975253291008,Melee Attack,lightsaber_generic
2518182275317760,Stealth,shadowwalk
3135077017977156,Terrified,forceslam
3135077017976832,Nightmare Manifestation,mindcrush
3320602425295112,Slowed (Physical),movementSlowed
3320602425294848,Twin Saber Throw,conaldualsaberthrowsentinal
3739812708220928,Advanced Nano-Infused Med Unit,medkit
3062633804595458,Knockdown,thrown
3062633804595200,Personal Vehicle,hydraulicpiston
2472342089367552,Desert Patience,counterattack
991896927207424,Overriding Generator,secureaccesscard
3066615239278889,Slowed (Physical),movementSlowed
3066615239278592,Twin Saber Throw,conaldualsaberthrowsentinal
2523048473264128,Flurry of Lightning,lightningStrike
2450815713280000,Focusing Ritual,jcmirlalanwanderer
1708872997798162,Overwhelmed (Mental),cbt_st_overwhelmed
1708872997797888,Flame Barrage,suckerpunch
3342279125237760,Force Leap,force_charge
2145542322782208,Vicious Throw,throwexecute
811065919143936,Levitating,auraofleadership
3397954786296070,Interdiction Attack,spvp_servojammer
3397954786295808,Interdiction Missile,spvp_cruisemissile
3002044700950528,Roving Smash,smash
3647071479398400,Mastery Surge,debufftimer
2204306065326080,Force Resistant,force
2786677860859904,Electropulse,shockwave
2832359133020433,Thrown,thrown
2832359133020160,Missile Blast,missileBlast
3472682922278912,Safety Overrides,immolate
3135364780785664,Snipe,snipe
810949955026944,Repairing,toolgun
1012740403494912,Oppressive Cold,chillingpresence
958439131971848,Stunned (Tech),stunned
958439131971584,Cryo Grenade,cryobanGrenade
2916746650451968,Coruscant Pass,accesscardcolorvariant2
809618515165184,Using Tag...,marktarget
2777413616402432,Spinning Strikes,spinningstrike
2785836047270147,Ignored,cc_passive
2785836047269888,Threat Assessment,ambush
954616611078144,Force Shroud,shadowcloak
2533133056475136,Saber Strike,assault
2916725175615488,Jedi Academy Pass,accesscard
875060931854336,Jolt,counterattack
3496288062537992,Bleeding (Physical),bloomingshot
3496288062537728,Skewering Claw,animaltaloncolorvariant1
2278269697130496,Culling,aimboost
985076519141376,Sucker Punch,suckerpunch
2955242442326016,Repairing Stabilizer,datapad
3399303406026752,Suppressive Fire,cheapShot
2293349327306752,Head Laser Burst,flurryofbolts
3277274795212800,Voss Kingpin Authorization,securedatapad
3294682297663748,Burned,armormelt
3294682297663764,Burned,armormelt
3294682297663488,Fire damage,armormelt
2075817823698944,Blaster Stance,battlefrenzy
2438252933939200,Shield Boost,forceArmor
3776259800694784,Overloading...,toolgun
3322122843717632,"10,000,000 Health",emittermatrix3
788062074306560,Wounded Dispel,energydrain
2766667608227840,Under Orders,frenzy
3298144041304324,Reaper of Life,damageincreased
3298144041304064,Reaping the Fields...,dualmastery
3036185395986432,Deep Wriggler,pet.greelarva.greelarva.a01_v02
2448792783683584,Force Storm,forceStorm
2161566845763862,DFA Flight Control,deathFromAbove
2161566845763866,Knockdown,thrown
2161566845763584,Death from Above,deathFromAbove
3759088521445376,Suppression Collar,utilitybeltwithmanyslots
2821441326153985,Dazed (Any),accuracyreduced
2821441326153728,Blaster Whip,pistolwhip
3211669169766658,Flipped,thrown
3211669169766400,Rage Flip,backflips
877466113540096,Force Lift,chillingpresence
3766780807872512,Portable Sentry Turret,personaldefenseturret
3739808413253632,Advanced Exotech Med Unit,medkit
2929781876195328,Passion of the Dark Side,hatred
3413713021305109,Knocked Down,hk51blindside
3413713021304832,Triggering Explosives,basicgrenade
809725889347584,Buff Correct Scannable Smuggler,stimpack
2052874108403712,Jet Boost,jetBoost
809721594380288,Buff Deaggro,stimpack
833786296140043,Armor Reduced,armorReduced
833786296139776,Sundering Assault,sunderingAssault
2882511466135552,Alacrity Boost,attackSlowed
2464052802486528,Crushed,crushed
2464052802486534,Stunned,stunned
2464052802486272,Force Choke,choke
2444768399327489,Incapacitated,levitated
2444768399327232,Low Slash,lowslash
3485662313447424,Orlean LE-5,mtx.mount.orlean.le5
3214009926942984,Thrown,thrown
3214009926942720,Breaching Blast,flankingshot
2760315351597319,Stunned,stunned
2760315351597334,Constricted,creepingterror
2760315351597056,Constrict,bloomingshot
801123069853986,Asphyxiation,whirlwind
801123069853696,Spaced,whirlwind
3695943912259584,Multi-Grapple,grapple
3760810803331072,Mind Trick,cloudmind
2624560025305088,Enable Gammorrean,backflips
3667584243204096,Heroic Transport,prioritytransport2
997153967177728,Freeing Lieutenant,droidfoot
666707773358080,Made At 1122am,mindTrap
3298689502150656,Melee Attack,lightsaber_generic
3303169153040384,Healing Resonance,koltoStream
882817642790912,Melee Attack,lightsaber_generic
3413184740327680,Trauma (Physical),trauma
3413184740327424,Thrash,viciousslash
3055121906794496,Darth Malgus Holostatue,darthmalgusholo
3277257615343616,Hutta Kingpin Authorization,securedatapad
3653569764917248,Heroic Transport,prioritytransport2
1797976389320704,BH Powertech Level 50 Cunning and Aim split.,treasurehunting
3213455876161536,Conspirator's Cloak,stealthbackstab
3071481437224960,Flurry of Bolts,flurryofbolts
2967096552062976,Project,pileofrubble
2194706813419520,Auto-Crit,empire
2483513299304448,Prototype Field Tech Skill Stim,yellowstimpack
3756193713487872,Deploy Toxins Canister,blackmarketstimpak
2508497124065536,Round 1,backflips
2508497124065538,Round 2,backflips
2508497124065541,Round 3,backflips
2508497124065544,Round 4,backflips
2508497124065547,Round 5,backflips
2508497124065550,Death Sequence,backflips
2508497124065280,Round Controller,backflips
804468849377280,Dmgbuff,stunned
2521790047846400,Charge Up,cryobangrenade
2930520610570240,Disabling Gate...,assaultcannon
3740134830768128,Nano-Infused Absorb Adrenal,heavydutyorangeadrenal
3071485732192512,DFA Flight Control,deathFromAbove
3071485732192256,Death from Above,deathFromAbove
3448064169738240,Rain of Missiles,missilefan
3604525533364224,High-Priority Target,abl_bhtr_meco_emergency_response
809438126538752,Disabling Shock Collars,remotecontrol
3451835151024128,Smash,smash
3036181101019136,Stellar Wriggler,pet.greelarva.greelarva.a01_v01
991067998519296,Quesh Venom Sickness,gooeyblob
3038783851200512,Enrage,bloodthirst
3040952809684992,Ranged Attack,blaster_generic
3739804118286336,Advanced Hyper-Battle Med Unit,medkit
2302772485554176,epic loot,vanguard
3647754379198464,Power Surge,hk51assassinate
3647732904361984,Power Surge,hk51assassinate
3647767264100352,Power Surge,hk51assassinate
2453233779867910,Slowed (Mental),movementslowed
3332727117971733,Knockdown,knockdown
3332727117971755,Slight Panic,rushedshot
3332727117971456,Handful of Grenades,forcetrinket2
3497855725600768,Mortar Volley,deathfromabove
1776540207546625,Shadow's Respite,jkwilderfugitive
1776540207546368,Masked Assault,disappear
3270123674664960,Explosive Rounds,explosiveprobe
2518328304205824,Explosive Round,rifleGrenade
2520432838180864,Bulwark Shield,shieldgenerator
3021612571951372,Vitality Extraction,consumingdarkness
3021612571951104,Vitality Extraction,consumingdarkness
3477355846697217,Burning,firebomb
3590493875208456,Force Shell,forcebarriersorcerer
3590493875208192,Ground Smash,forcebarriersorcerer
813578475012096,Melee Attack,force_crush
2777916127576323,Slowed (Tech),movementslowed
2777916127576064,Jet Boost,jetBoost
2853065170354438,Interrogation Probe (Any),sonicprobe
2853065170354176,Interrogation Probe,sonicprobe
1594639752626176,Melee Attack,force_crush
3302327339450626,Dread Shield,brownfurfleece
1514306684322048,Matrix Cube,plainholocron2
1514306684321792,Activating Matrix Cube,plainholocron2
3245071130427392,Power Shot,hammerShot
2311650182955008,Grapple,grapple
2522210954641666,Enraged!,berserk
2624594385043713,Buried,backflips
2624594385043717,Injured,creepingterror
2624594385043456,Smash,backflips
3240350961369374,Thrown,thrown
3240350961369380,Thrown,thrown
3240350961369386,Thrown,thrown
3240350961369088,Leaping Strike,forceCharge
3131477835382784,Power Shot,hammerShot
3447484349153571,Exposed Machinery,electronics
2861646515011584,Systems Overload,overload
672415784894464,Quesh Venom Sickness,gooeyblob
3746358238380032,Head Laser Burst,flurryofbolts
2212814395539456,Electric Fire,overload
3014581710487808,Dread Barrier,electricshield
3014581710487552,Empower,electricshield
3441699028205568,Kick,dirtyKick
2483509004337152,Prototype Battle Skill Stim,lesseryellowstimpack
3363333054922752,Open Box,republiccrate
1487866865647616,Field Tech Tech Adrenal,yellowstimpack
2744046015480073,Ignored,cc_passive
2744046015479808,Lift,cc_passive
813655784423424,Overhead Strike,overHeadStrike
2930524905537536,Disabling Gate...,assaultcannon
3740130535800832,Hyper-Battle Absorb Adrenal,heavydutyorangeadrenal
2516812180750336,Predation,rampage
2979143935328256,Sparkle Powder,glitterstim
2519015498973184,Blaster Whip,pistolwhip
813612834750464,Acklay Boss,force_crush
3288196897046528,Aratech Ghost,mtx_speeder_aratechghost
3318321797660930,Contamination,doom_aura
3318321797660672,Space Exhaustion,doom_aura
1592372009893888,Shot First,ambush
811357976920064,Flirting,xpbonus
3739795528351744,Advanced Experimental Med Unit,medkit
1492750243463425,Frenzy,hatred
1492750243463168,Frenzy,hatred
3647771559067648,Power Surge,hk51assassinate
2453160765423616,Exiting Ship...,shuttlepass
2313230730919936,More Hitpoints,stimpack
2072364669992960,Sniper Sight,cull
830315962564868,Explosive Probe (Tech),explosiveprobe
830315962564608,Explosive Probe,explosiveprobe
1615564833292288,Blackout,disappear
3671694526906632,Poisoned (Physical),lifedrain
3671694526906368,Toxic Dart,toxicdart
800556134170886,Fractured Armor,armorPiercingClip
800556134170624,Piercing Thrust,armorPiercingClip
3482767505489920,Infernal Krayt Dragon Mask,mtx_toy_krayt_dragon_mask
3739494880641024,Prototype Battle Versatile Stim,lessergreenstimpack
3021659816591360,Overload,overload
3023326263902472,Force Siphon (Mental),sacrifice
3023326263902208,Force Siphon,sacrifice
3648037847040000,Mastery Surge,debufftimer
3288909861617936,Project EK-8,viralsample
3288909861617664,Project EK-8,viralsample
3052995897982976,Killik Drone Larva,pet.klorslug.killik.larva.a01_v01
3209229628342535,Thrown,thrown
3209229628342543,Hindered,damagevulnerability
3209229628342272,Carrying Power Cell,powercore
1220805799182336,Disarming,accesscardcolorvariant2
808265600466944,Lightning Strike,lightningStrike
2964755794886656,Force Bomb,creepingTerror
3602532668538880,Mad Dash,jugg_mara_mad_dash
813595654881280,Melee Attack,force_crush
2453744880976312,Immobilized (Force),immobilized
2453744880976320,Slowed (Force),movementSlowed
2453744880975872,Force Pull,forcePull
2959571769360384,Activating,remotecontrol
1220947533103104,Level 30 Range DPS (MED),treasurehunting
3721833975120148,Slowed (Force),movementslowed
3721833975119872,Force Storm,forceStorm
3542154018291712,Rocket Launcher,riflerangefinderdevice
3367713921564672,Repair Drone,spvp_repairdrone
2443750492078080,Alacrity Boost,attackSlowed
2519492240343040,Small Red Beam,stimpack
3772050732744704,Stockstrike,stockStrike
3272563216089364,Unshakable,unleash
3272563216089088,Slam,forcequake
3310668165939200,Gathering Force,darkblood
801372177956864,Tenacity,tenacity
810868350648320,Searching,remotecontrol
2775068564258816,Heatseeker Missiles,heatseekermissiles
809201903337472,Thermal Shield,energyshield
1394773449506816,Hustle,sprint
3670749634101248,Travel to Contact,summon2
1487845390811136,Battle Tech Adrenal,lesseryellowstimpack
2972770203861248,Stunned,stunned
1459846499008512,Kolto Probe,surgicalprobe
3740126240833536,Advanced Absorb Adrenal,heavydutyorangeadrenal
1660266852909056,Force Scream,berserk
3294660822827266,Numbing Charge,movementslowed
3254623137693696,Portable Ray Shield,energyshield
1261148426993664,Hemorrhage,disable
810838285877248,Securing Connection...,genericdatadisc
3502039023747072,Skybreeze Cutter,mtx.mount.cutter.skybreeze
3739778348482560,Advanced Bio-Enhanced Med Unit,medkit
2277573912428544,Prime Proximity Grenade,sonicgrenade
1957654683451392,Endzone Buff,stimpack
2535611252604928,Melee Attack,lightsaber_generic
3647758674165760,Power Surge,hk51assassinate
3438250169466880,Has Hammer,stalwart
2540211162578944,Droid Disguise,droiddevice
809330752356352,Shoot Dummy Buff,cheapShot
837256629714944,Missile Lock,firebomb
3339551821004800,Minor Ship Requisition Grant,mtx_pack_boost_req_starfighter_minor
2520952529223939,Adrenaline Rush,sprint
2520952529223680,Sprint,sprint
3278653479714816,Bounty Target Region,sonicprobe
3739499175608320,Prototype Field Tech Versatile Stim,greenstimpack
2443986715279360,Defense Boost,deflection
3625661067427840,Bloody Slashes,mara_pass_bloody_slashes
832699669414154,Highly Decorated,coruscagem
832699669413888,Medals Earned This Match,badge
2915642843856896,Radius Indicator,assassinate
766299475017728,Shielded Master Yuon Par,sithmask
2793644297814016,Enraged Defense,identifyweakness
3245762620162313,Ichor Spit (Physical),immobilized
